CLUE,ANS,POS,FOUND IN
Efficient conductor ,transmission line,4,"Aluminum - Lightweight and highly efficient at conducting electricity, aluminum is used extensively in power transmission lines."
Separate the wheat from the chaff ,winnow,4,Winnowing - an agricultural method used to separate grain from chaff by blowing air on it.
1987 Best Actress Oscar winner for 'Moonstruck' ,cher,1,"Cher – American actress, singer, and songwriter who won her first Academy Award in 1987 as Best Actress for ""Moonstruck."""
Night attire ,pyjamas,6,Pyjamas (British spelling)
Oriental two-wheeled carriage,rickshaw,7,Rickshaw (specifically from East and South Asia)
Statement of money owed,invoice,8,Payable Invoice
Playing card; sailor ,jack,18,Jack (a playing card)
Swimming stroke ,crawl,12,Crawl (or freestyle)
Sacred beetle ,scarab,1,"Scarabaeidae - A family of beetles, commonly referred to as scarab beetles."
In favour of ,pro,1,Proponent
Enclosure set back or indented ,recess,4,Recession - A period of economic decline characterized by falling output and employment levels; it can also refer to the indentation on one side of an object where two parts meet.
Entrance ,gate,1,Gateway
Tropical skirt ,sarong,5,Barong Tagalog - The formal shirt worn by Filipino men during special occasions; it is often accompanied with a sarong or tropical skirt as an informal alternative for women.
Huge legendary beings ,giants,6,Jotuns (Norse giants/beings)
Peculiar ,odd,4,Oddball
Run away secretly to marry,elope,1,Elopement
Verity ,truth,1,Truthfulness
Irish ferry port ,rosslare,2,RosslareOceanLink (Rosslare Harbour in County Wexford)
