CLUE,ANS,POS,FOUND IN
Lose strength,weaken,1,Weakened muscles
Monstrous creature ,behemoth,8,Monstrous behemoth
Favouritism ,bias,2,Bias in favor
Young hares ,leverets,5,Newborn leverets
Keenness for food ,appetite,6,Craving appetite
Procedure ,method,2,Methodical approach
Senior - tree ,elder,8,Elder spruce
Orchestral hardware ,instruments,1,Brass instruments
Tidy ,neat,2,Neatly arranged
Luscious ,delectable,16,Temptingly delectable
Profound ,deep,1,Deep-seated
Done in an obvious way ,overt,5,Overtly noticeable
Perfect for the purpose ,ideal,1,Ideal candidate
Comfy seat ,armchair,4,Warm armchair
Dealer in socks and stockings ,hosier,3,Footwear seller specializing in hosiery
Large wall painting,mural,1,Giant mural
Ceremony - ritual,rite,1,Traditional rite
Lend an ear ,listen,1,Listen carefully
Made smaller ,reduced,2,Reduced in size
Humorist ,comedian,8,Wit-driven comedian
"Muse, mull over ",consider,6,Consider thoroughly
Dress ,clothe,10,Clothes that match
Pigment made from clay and iron oxide ,ochre,1,Red ochre
"Surrounding, on all sides - light or temperature ",ambient,8,"Ambient (relating to surrounding conditions, often light or temperature)"
Remove rind ,peel,1,Peel back
Imitate like tropical bird ,parrot,1,Parrot-like chirp
Vanquished ,beaten,13,Beaten decisively
Curved under-parts of the feet ,arches,5,Bent plantar arches
Rear; support ,back,1,Backrest
Divisions of a boxing match ,rounds,9,Semi-final rounds
Aimlessly floating ,adrift,3,Adrift in thought
Broadcast again ,rerun,7,Rerun presentation
