CLUE,ANS,POS
Makes comprehensible ,explains,2
"Soft, velvety fabric",chenille,6
Baby's plaything,rattle,1
Foreign (from outer space?),alien,2
Roman goddess of the hunt ,diana,1
"Bold, audacious ",daring,1
Immature form of an insect ,nymph,2
Flash in the sky ,lightning,1
Resembling soil,earthy,1
Politically-inspired murder ,assassination,1
Refusal to accept an unpalatable truth ,denial,1
"Abnormal, aberrant ",atypical,3
Altered ,adapted,4
Entrap ,snare,4
"Southern German state, famous for its beer ",bavaria,1
Christian festival period ,eastertide,2
New York City borough,brooklyn,1
Ignorant (of) ,unaware,6
Tragic prince of Elsinore ,hamlet,1
Historic English king ,athelstan,9
Male singing voice ,baritone,2
Greek island ,rhodes,3
Annulled ,repealed,18
Look closely at lord ,peer,4
Scottish landowner ,laird,2
"Brain operation, once used to treat mental illness",lobotomy,1
Option,choice,2
Defensive earthwork ,dyke,6
Sleepwalker ,somnambulist,1
