CLUE,ANS,POS
Pungent red salad root ,radish,1
Triangle with two sides of equal length ,isosceles,2
Single piece of sand etc,grain,1
Harmless untruths ,white lies,1
Contort ,twist,2
Serviette ,napkin,1
Well-known or famous person ,celebrity,2
Yellow fruit ,banana,7
Root vegetable ,parsnip,2
Hangman's loop ,noose,1
Rotary energy converter,turbine,2
War god - chocolate bar - spoils,mars,2
Watery part of milk ,whey,1
Smooth little stone ,pebble,1
Slaughterhouse ,abattoir,1
Older or higher in standing ,senior,1
Very bright red ,scarlet,2
