CLUE,ANS,POS,FOUND IN
A knotted mess,tangle,1,Tangled
Fastener ,zip,4,Zip ties
Over to the other side,across,1,Across the divide
Normal; innate,natural,9,Naturally occurring
Flat-bottomed barge ,lighter,13,Lighter of two similar barges
Hindu sect and its chant ,hare krishna,5,"Bhakti Yoga - Various devotional songs like ""Hare Krishna Maha Prarthi"""
Organ of hearing ,ear,3,Eardrum
Strong wind ,gale,1,Gale-force
IX,nine,1,Nine (number represented by the digit 9)
"Reassurance, cheer ",encouragement,16,Spoken word of encouragement
"Thyme, for example",herb,1,Herbaceous aroma
"Cunning, deceit ",guile,9,Guileful
Family,kin,1,Kinship
Actual ,real,1,Real or existing
Place of worship ,chapel,19,Chapel (small place of worship)
Principal actor in a film ,star,2,A-list star
Tedious task ,chore,1,Arduous chore
Melancholy ,blue,2,Blue-hearted
Cultivated grass,lawn,2,Lawngrass
"Of soldier, illegally absent - initially ",awol,8,Going AWOL (Absent Without Leave)
Littoral region ,coast,1,Coastal area
A Christmas tree,holly,11,Holly or berry branches
Small whirlpools ,eddies,1,Tiny eddies
Comfort ,ease,2,At ease
Arrive at ,reach,6,Promptly reached
