CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Large property ,estate,1
Affection,warmth,5
Heavenly,celestial,2
Loose casual trousers,slacks,5
Living ,alive,1
Entertains ,amuses,1
Gross mistake,blunder,3
Devoid of intelligence,inane,10
Interlace strands of material ,weave,1
Footwear; hits ,socks,16
"Wild, unruly ",turbulent,12
Local dignitary ,mayor,1
As one,together,2
Not guilty ,innocent,4
Without anxiety or responsibilities ,carefree,1
Retail outlet,shop,2
Royal insignia ,regalia,5
Covert ,stealthy,2
Discourage ,deter,1
Cold meal ,salad,1
Early artilleryman ,cannoneer,12
