CLUE,ANS,POS
Suddenly ,all at once,8
Lever moving boat's rudder,tiller,1
Lake -- French mother ,mere,5
Purposes or intentions ,aims,1
Cores ,hearts,2
Hayfield ,meadow,1
Wartime stealer,looter,9
The science of flying aircraft ,aviation,3
Mental or emotional strain,stress,1
Episode ,chapter,4
Evening music (played outside woman's house) ,serenade,2
Narrow track or path ,lane,4
Electric safety device ,circuit breaker,2
Breaking free ,escaping,1
Anniversary ,jubilee,7
Cattle ,oxen,3
Artist's workshop ,atelier,2
Helps ,aids,2
Spanish wine shop ,bodega,1
Arab state ,bahrain,2
Banned (German),verboten,1
"Agile, spry ",nimble,4
Went at a fast gait ,galloped,7
First letter of the Hebrew alphabet,aleph,2
Sign of the zodiac ,leo,5
Curling columns of smoke ,plumes,3
Tropical fruit ,guava,5
It turns litmus red ,acid,1
