CLUE,ANS,POS,FOUND IN
Ben Hur's car ,chariot,1,Charioteer
Pay no attention to ,ignore,3,Ignore completely
A friendly informal conversation ,chat,6,"Let's do it! Plus, I could use some good company - nothing beats a chat over pancakes on a sunny day"
"Make allusion, direct attention with words ",refer,16,"""When life presents us with its puzzles"" employs a metaphor that alludes to problem-solving in difficult circumstances, highlighting adaptability without directly referencing hardship."
Reasonable ,logical,6,Logical and sound
Of the same value ,equal,8,Equally impactful or significant
Book of the Bible (wrongly) attributed to Solomon ,song of songs,2,"Song of Songs: Also known as the ""Song of Solomon,"" it is frequently associated with King Solomon due to his reputation for wisdom and poetry"
Priest's assistant,server,2,Altar server
Good attribute ,strength,14,"Courageous: Showing bravery and strength of character, especially when facing fear or adversity."
Zodiacal bull ,taurus,2,"Taurus symbol: Represented by a bull or a cow in Greek mythology, typically symbolizing stability and determination."
House of concubines ,harem,4,Harem-like living arrangements
Scientist; type of shop ,chemist,5,"Chemist's chemical supply retailer - stocking lab reagents, safety gear, and apparatus"
Danger ,hazard,1,Hazardous
Dorset seaside resort ,swanage,2,Swanage Bay
To do with sense of touch ,tactile,1,Tactile: Pertaining to the sense or function of touch.
