CLUE,ANS,POS
Social insect ,ant,1
Farm vehicle ,tractor,1
"Courting, romancing ",wooing,3
"Levy, inflict ",impose,1
(Make a) deceptive move,feint,8
Male relation ,uncle,2
Not damaged in any way,intact,1
Insincere support ,lip service,1
Giving way ,yielding,1
Come to a definite conclusion,resolve,3
Gift; here ,present,1
Lion/man ,sphinx,17
Large African mammal,hippopotamus,3
Become more rigid,stiffen,1
Chic ,elegant,4
Ball game ,tennis,6
Eye problems causing blurred vision ,cataracts,1
Scope for freedom of action ,latitude,12
"Stage entertainment with sketches, songs and dance ",revue,1
