CLUE,ANS,POS
"Admittance, entree ",access,1
Alter ,change,2
Equipment ,kit,19
Device for opening or closing a circuit,switch,1
Summer trousers ,shorts,1
Large airship ,zeppelin,1
Not sellable ,unmarketable,2
Fly larva ,maggot,1
"Mindless, pointless ",senseless,8
Important person (slang) ,bigwig,2
Ring-doughnut shape ,torus,5
North African city ,tunis,2
Paper fastener ,staple,6
Haitian city,port-au-prince,1
Desert illusion ,mirage,1
Accepts as true ,believes,2
Vegetation; informer ,grass,7
