CLUE,ANS,OUTPUT
Three feet ,yard,"['Long', 'Tall', 'High']"
Navigable waterway ,ship canal,"['River', 'Canal', 'Stream', 'Channel', 'Bayou', 'Creek', 'Estuary', 'Fjord', 'Harbor', 'Inlet', 'Lake', 'Locks', 'Moat', 'Navigation channel', 'Ocean', 'Passage', 'Port', 'Rapids', 'Rowing route', 'Strait']"
Row with two oars,scull,"['Boat', 'Ship', 'Vessel', 'Canoe', 'Kayak', 'Raft', 'Gondola', 'Punt', 'Skiff', 'Dinghy', 'Sailboat (with oars for backup)', 'Motorboat (with oars for steering)', 'Rowboat', 'Barge', 'Tugboat', 'Houseboat', 'Yacht', 'Fishing boat', 'Sailfish (a type of fish that can be caught with a rowboat)', 'Watercraft (a general term for any vessel that can be used on water, including those with oars)']"
"Unkempt, disreputable child",ragamuffin,"['Dirty', 'Grimy', 'Unkept', 'Squalid', 'Dingy', 'Run-down', 'Shabby', 'Tattered', 'Raggedy', 'Disheveled', 'Degraded', 'Unkempt (synonym for the crossword clue)', 'Messed up', 'Chaotic', 'Unruly', 'Misbehaved', 'Troublesome', 'Wayward', 'Delinquent', 'Disreputable (synonym for the crossword clue)']"
Crime ,treason,"['Illegal act', 'Criminal offense', 'Unlawful deed', 'Misdeed', 'Malfeasance', 'Offense against law', 'Wrongdoing', 'Injustice', 'Criminal behavior', 'Mischief', 'Lawbreaking', 'Villainy', 'Felony', 'Misdemeanor', 'Crime spree', 'Outlawry', 'High crime', 'Petty crime', 'White-collar crime', 'Organized crime']"
Begin ,commence,"['Unfed', 'Undernourished', 'Malnourished', 'Starving', 'Famished', 'Hungry stomach', 'Inadequately fed', 'Underfed', 'Deprived of food', 'Nutrient-deficient', 'Fasting (when unintended)', 'Empty belly', 'Goiter (indirectly related to left hungry)', 'Vitamin deficiency', 'Picky eater (can lead to hunger if not addressed)', 'Food insecurity', 'Underfed child', 'Unfulfilled appetite', 'Empty pantry', 'Lean and gaunt (due to lack of food)']"
Tennis bat ,racquet,"['Racket', 'Paddle', 'Slice', 'Ace', 'Volley', 'Smash', 'Lob', 'Serve', 'Overhead', 'Underhand', 'Forehand', 'Backhand', 'Net', 'Line call', 'Out of bounds', 'Fault', 'Foot fault', 'Time violation', 'Let', 'Double fault']"
Exploring underground spaces ,caving,"['Caves', 'Mines', 'Tunnels', 'Subways', 'Sewer systems', 'Underground bunkers', 'Basements', 'Cellars', 'Catacombs', 'Abandoned structures (e.g., abandoned buildings, factories)', 'Ruins', 'Network of hidden passages and chambers (e.g., in a fictional world or in a real-world location with a rich history)', 'Underground rivers and streams', 'Hidden caves and tunnels (e.g., those created by natural formations like limestone or dolomite)', 'Beneath the city streets (e.g., sewer systems, utility tunnels)', 'Ancient ruins (e.g., temples, tombs)', 'Underground bases (e.g., military installations, research facilities)', 'Secret passageways and chambers (e.g., in a fantasy world or in a real-world location with a rich history of hidden spaces)', 'Underground neighborhoods (e.g., those found in cities with extensive underground infrastructure, such as Paris or London)', 'Mysterious underground structures (e.g., those shrouded in legend or folklore, such as the lost city of Atlantis or the hidden temples of ancient civilizations).']"
Inflamed swelling ,boil,"['Edema', 'Swollen', 'Inflammation', 'Redness', 'Irritation', 'Puffiness', 'Bruising', 'Swollen lymph nodes', 'Gross oedema', 'Cellulitis (a bacterial infection that can cause swelling)', 'Lymphangitis (inflammation of the lymph vessels)', 'Oral thrush (a fungal infection that can cause swelling in the mouth and throat)', 'Allergic reaction', 'Rash (can be caused by an allergic reaction or other conditions and can lead to swelling)', 'Urticaria (hives, which are a common symptom of allergic reactions and can cause swelling)', 'Pruritus (itching, which can be caused by various conditions and can lead to swelling)', 'Hyperemia (enlarged or swollen blood vessels)', 'Ecchymosis (a bruise, which can be caused by trauma and can result in swelling)', 'Hematoma (bleeding under the skin, which can cause swelling)', 'Lipemia (blood in the urine or stool, which can cause swelling in the abdomen)']"
Puts or throws out ,ejects,"['Dumps', 'Discards', 'Flicks away', 'Flings', 'Gets rid of', 'Hurries off with', 'Informs on', 'Kicks out', 'Lets go', 'Pitches in the trash', 'Removes', 'Sends away', 'Tosses aside', 'Uproots', 'Wasts', 'Abandons', 'Discards recklessly', 'Flips out (of a container)', 'Hurls away', 'Kicks to the curb']"
Indistinct -- hazy in outline ,bleary,"['Ambiguous', 'Fuzzy', 'Hazy', 'Unclear', 'Vague', 'Obscure', 'Distorted', 'Indistinctive', 'Ill-defined', 'Wavering', 'Indefinite', 'Imprecise', 'Foggy', 'Unsharp', 'Blurry', 'Uncertain', 'Indistinct (a more formal term)', 'Lacking focus', 'Ambiguous (an alternative term for indistinct)', 'Without definition (a literal interpretation of the word ""indistinct"")']"
Hold forth,orate,"['Lecture', 'Explain', 'Discuss', 'Talk at length about', 'Address an audience', 'Give a presentation', 'Share thoughts on', 'Converse', 'Speak publicly about', 'Offer opinions on', 'Hold a debate (can involve holding forth on a particular topic)', 'Teach (can involve holding forth on a subject and sharing knowledge with others)', 'Give a sermon (often involves holding forth on religious or moral matters)', 'Provide commentary (can involve holding forth on a particular issue or topic)', ""Offer insights (can involve holding forth on a subject and sharing one's expertise with others)"", 'Give a lecture (can involve holding forth on a specific topic or subject)', 'Share wisdom (can involve holding forth on life experiences and offering advice to others)', 'Speak authoritatively (can involve holding forth on a particular subject and sharing knowledge with confidence)', 'Offer guidance (can involve holding forth on a topic and providing advice or direction to others)', 'Conduct a tutorial (can involve holding forth on a subject and leading a group through a learning process)']"
Pattern ,template,"['Design', 'Plan', 'Layout', 'Format', 'Scheme']"
"Make fanciful statements (4,2,4,11) ",draw on ones imagination,[]
"Distinguished, made out ",discerned,"['Famous', 'Renowned', 'Well-known', 'Respected', 'Esteemed', 'Revered', 'Admired', 'Acclaimed', 'Praised', 'Lauded', 'Honored', 'Legendary', 'Iconic', 'Influential', 'Notable', 'Distinguished (adjective)', 'Distinguished person (noun)', 'Illustrious', 'Grand', 'Magnificent']"
"Get bearings, become accustomed to situation ",orientate,"['Familiarize', 'Adjust', 'Adapt', 'Get used to', 'Take stock of', 'Assess', 'Survey', 'Examine', 'Investigate', 'Explore', 'Orient oneself', ""Find one's bearings"", 'Develop a sense of direction', 'Gain a foothold', 'Take root', 'Get a handle on', 'Master the lay of the land', 'Learn the ropes', 'Acclimate', 'Make oneself at home']"
Wall hanging of heavy woven fabric ,arras,"['Tapestry', 'Quilt', 'Rug', 'Blanket', 'Fabric banner', 'Heavy drapery', 'Woven wall hanging', 'Textile art', 'Hanging cloth', 'Fat fabric', 'Thick woolen piece', 'Stiff textile', 'Roughly woven hanging', 'Coarse fabric display', 'Woven wall decoration', 'Heavy duty fabric art', 'Textured hanging', 'Fat cloth display', 'Roughly made wall hanging', 'Stiff fabric piece']"
Hand tool,spanner,"['Hammer', 'Saw', 'Drill', 'Wrench', 'Pliers', 'Screwdriver', 'Axe', 'Chisel', 'File', 'Rake', 'Shovel', 'Trowel', 'Hoe', 'Ladder (can be used for hand tools)', 'Paintbrush', 'Brush (for cleaning)', 'Broom', 'Mop', 'Dustpan', 'Hand fork (for gardening)']"
New town in County Durham ,peterlee,"['Darlington', 'Bishop Auckland', 'Stockton-on-Tees', 'Hartlepool', 'Sedgefield', 'Newton Aycliffe', 'Spennymoor', 'Shildon', 'Chester-le-Street', 'Durham']"
Parts ,bits,"['Across clues: These are the clues that appear horizontally across the grid', 'Down clues: These are the clues that appear vertically down the grid', 'Grid: This is the physical matrix of squares where the crossword puzzle is solved', 'Letters: These are the individual characters that make up each word or phrase in the crossword puzzle', 'Answers: These are the correct words or phrases that fit each clue in the crossword puzzle', 'Hints or clues: These are the brief descriptions or phrases that provide the solver with a hint about the word or phrase they need to find', 'Theme: This is the overall topic or concept that ties together all the words and phrases in the crossword puzzle', 'Fill: This refers to the individual letters or groups of letters that make up each word or phrase in the crossword puzzle', 'Wordplay: This refers to the creative use of language or clever word choices used in the clues or answers to challenge the solver', 'Puzzle designer: This is the person who creates the crossword puzzle, including choosing the theme, devising the clues, and filling in the grid with letters and words.']"
Show you're pleased ,smile,"['Delighted', 'Elated', 'Thrilled', 'Joyful', 'Radiant', 'Sunny', 'Cheerful', 'Merry', 'Grinning', 'Smiling', 'Amused', 'Enchanted', 'Chuffed', 'Proud', 'Satisfied', 'Pleased as punch', 'Jubilant', 'Exuberant', 'Bouncy (as in happy)', 'Beaming']"
Architect ,wren,"['Designer', 'Planner', 'Builder', 'Creator', 'Innovator', 'Artist', 'Visionary', 'Engineer', 'Technologist', 'Thinker', 'Problem-solver', 'Strategist', 'Collaborator', 'Client servicer', 'Project manager', 'Construction expert', 'Landscape designer', 'Urban planner', 'Interior designer', 'Architectural historian']"
Overturn or unsettle ,upset,"['Turn upside down', 'Overthrow', 'Topple', 'Uproot', 'Unstable', 'Unbalanced', 'Disturb', 'Shake up', 'Stir up', 'Rock the boat', 'Ruffle feathers', 'Create a stir', 'Cause chaos', 'Unsettle the mind', 'Uproar (as a result of overturning or unsettling)', 'Unrest', 'Uncertainty', 'Disrupt', 'Overthrow (as in a revolution)', 'Turn the world upside down']"
'Little Orphan . . . . .' ,annie,[]
Brief decline from high standards ,lapse,"['Decline in quality', 'Deterioration', 'Downward trend', 'Slump', 'Setback', 'Slip-up', 'Mistake', 'Error', 'Oversight', 'Lapsus (Latin for ""slip"")', 'Misstep', 'Blunder', 'Faux pas (French for ""false step"")', 'Gaffe', 'Mishap', 'Snafu (U.S', 'Debacle', 'Imbroglio', 'Mess', 'Fiasco']"
Legal order ,writ,"['Injunction', 'Subpoena', 'Indictment', 'Arrest warrant', 'Search warrant', 'Cease and desist letter', 'Protective order', 'Summons', 'Complaint', 'Restraining order', 'Judgment', 'Garnishment', 'Lien', 'Eviction notice', 'Tax lien', 'Citation', 'Summary ejectment', 'Foreclosure notice', 'Bankruptcy petition', 'Restitution order']"
Small tube inserted into the body to give medication ,cannula,"['Catheter', 'Syringe', 'Injection', 'Infusion set', 'Needle', 'Drip', 'Line', 'Pump', 'Tubing', 'IV (intravenous)', 'Medication delivery system', 'Body insertion tube', 'Intravascular device', 'Vascular access', 'Bloodline', 'Medical tube', 'Insertion tool', 'Fluid administration set', 'Syringe driver', 'Infusion pump']"
First name of Disney's Duck ,donald,[]
Agitator ,rabble-rouser,"['Troublemaker', 'Inciter', 'Provocateur', 'Agitator (directly related)', 'Instigator', 'Fomenter', 'Stirrer-up', 'Disturber', 'Unrest maker', 'Disruptor', 'Antagonizer', 'Racketer', 'Mischief-maker', 'Troubleshooter (sometimes in a negative context)', 'Inflammatory speaker', 'Emotive orator', 'Excitable talker', 'Enigmatic envoy', 'Perpetrator of chaos', 'Chaos-bringer']"
