CLUE,ANS,POS,FOUND IN
Meddle or interfere with ,tamper,2,Tampering
A long arduous march ,trek,1,Exhausting trek
It's thrown in a field event ,javelin,2,Javelin throw
Draught of medicine ,potion,7,Potion vessel
Official procedure ,protocol,1,Standardized protocol
Militant proponent,zealot,18,Zealot in militant ideologies
"Hot and bothered, rattled",flustered,9,Flustered by heat
Threefold ,triple,1,Tripled
Forever ,always,14,Always present
Great king of Prussia ,frederick,1,Frederick the Great
Be there ,attend,4,In attendance
Poison ,toxin,8,Incapacitating toxin
