CLUE,ANS,POS
Internal framework ,skeleton,1
Highly skilled musician ,virtuoso,1
Long heroic story ,saga,1
Betrayal of a trust ,treachery,1
Manipulate; manage ,handle,5
Descend vertical slope using rope ,abseil,11
The smaller of two ,lesser,1
"Hard to pin down, slippery ",elusive,1
Pulled along roughly ,dragged,1
Remove hair (which could be narrow) ,shave,1
First ,initial,2
Patron or backer ,sponsor,1
Solid - business ,firm,3
Coin as opposed to paper money  ,specie,6
Shore ,coast,1
Low dam ,weir,1
Knee-cap ,patella,1
A clairvoyant ,seer,1
Prophet ,oracle,4
Official ban on trade ,embargo,1
Cry like a wolf,howl,1
Wide area ,expanse,1
Chess piece ,knight,2
Xylophone-like instr. ,marimba,6
A one-storey dwelling house ,bungalow,5
Tribe ,clan,1
Buyers' line,queue,1
