CLUE,ANS,POS
Muck ,dirt,2
Prickly plant of lithest kind ,thistle,2
Border or leeway ,margin,5
Automaton resembling a human,android,2
Money lodged to secure release pending trial ,bail,1
Deep-throated cry,roar,2
Glue ,adhesive,1
Carry out ,execute,2
God ,deity,4
Get to one's feet ,arise,3
"Obstinate, unwilling to yield ",stubborn,1
Refer (to indirectly) ,allude,6
Tetanus ,lockjaw,9
Annulment ,cancellation,3
Mouth-organ ,harmonica,7
Central part ,core,1
Therefore ,thus,3
Fast-running African bird ,ostrich,1
Style of art such as that of Jackson Pollock ,abstract expressionism,1
Guardian ,keeper,7
Readily apparent ,evident,2
Alliance ,guild,13
Ruler ,queen,2
Strong wind ,gale,1
Intensely; harshly ,severely,1
Burial place ,tomb,5
Reckoning of a debt or of votes ,tally,7
Feeling of boredom ,ennui,2
Jealousy ,envy,1
Computer network ,internet,1
Devotion (to a task) ,dedication,1
Definite article ,the,1
Tin alloy used to make plates and mugs,pewter,2
Pedantically find fault ,nitpick,13
"Answer, reaction ",response,1
Striped equine ,zebra,1
Rather inferior,mediocre,1
To a small degree ,slightly,1
