CLUE,ANS,POS,FOUND IN
Important historical period,era,7,Enlightenment Era
Grumbler ,grouch,17,Grouchy
Item of make-up ,lipstick,2,Lipstick - A colored product applied to the lips to add color and texture.
Chant ,sing,4,"Kirtan - A form of devotional singing in which a leader chants or sings a line from scripture, followed by repetition from the group."
Shaped like a ring ,circular,20,"Ring-shaped cutlery, such as a circular salad fork or spoon"
Secret police of the former German Democratic Republic,stasi,1,"Stasi - The official state security service of East Germany (German Democratic Republic) from 1950 to 1990, known for its surveillance and intelligence operations."
Prophesy ,foretell,7,Foreteller
"Competent, fit ",able,1,Capable
French impressionist painter ,renoir,3,Pierre-Auguste Renoir
Composer or performer ,musician,14,Jazz musician
Large gun ,cannon,1,"Cannon - A large, heavy artillery piece used in warfare and battles throughout history."
"Behemoths, titans ",giants,1,Giants (mythological beings with immense size)
Freshwater sea of Israel ,galilee,1,Lake Kinneret (also known as Sea of Galilee)
"Source, derivation ",origin,1,"Origin - The point or place where something begins, arises, or is derived from."
Mental picture; idol ,image,1,Imagery
"Small beetle, crop pest ",weevil,5,"Pea Weevil (Acalymma vittatum) - Known for infesting peas and other legume plants, causing reduced yield and quality."
Appeal ,plea,1,Plead
Peak ,acme,2,"Acme - A peak; highest degree, level, or quality"
Spanish city; orange type ,seville,1,"Seville - Famous for its orange groves and production, particularly Navel oranges."
Cut of meat from the lower back and sides,loin,1,Pork Loin
The Ram ,aries,2,"Ovis Aries (scientific name for domesticated sheep, closely related to the wild species)"
"Stately old dance, takes only a minute ",minuet,1,Minuet - A formal social dance that originated in France during the Baroque period and is known for its stately movements.
"Shrewdness, good for business ",acumen,4,Acumen - the ability to make quick and accurate decisions or judgments.
