CLUE,ANS,POS
Fiend ,demon,3
Football official (colloq.) ,ref,1
"Wiped out, deleted ",erased,1
Taut ,tight,1
Capital of the Balearic Islands,palma,1
Reverberate ,echo,1
Troubles ,difficulties,3
Inventors' protections ,patents,1
"Catastrophe, tragedy ",disaster,2
In this place ,here,1
Pack ,stow,3
Speed up ,quicken,3
Jerk of a gun when it's fired ,recoil,1
An official decree from Russia ,ukase,1
Large unit of old Roman army ,legion,1
Fruit of a rose ,hip,6
Happening ,event,1
Plot outline ,scenario,11
Pigs' feet,trotters,2
Arthur's capital ,camelot,1
Soft feathers ,down,1
Ship's steering apparatus ,rudder,3
Painful heart condition ,angina,1
Film,movie,1
Ambrosia ,nectar,2
Owns up or grants entrance to ,admits,1
