CLUE,ANS,POS,FOUND IN
Midday ,noon,1,Afternoon
Himalayans often working as guides ,sherpas,19,Snow-covered sherpas
Cooking vessel; god ,pan,5,Deity's pan
The middle for the spiritualist ,medium,1,Medium's sanctuary
Grind between the teeth ,chew,8,Chewing hard foods
Modernised,updated,6,Technologically updated
"Strong feeling of joy, fear etc ",emotion,14,Excitement (a state of being emotionally excited)
Came back ,returned,1,Returned from a journey
Verse ,stanza,6,Stanzaic arrangement
Small rounded bread ,roll,9,Bolillo roll (Mexican style flour tortillas when rolled up and baked)
