CLUE,ANS,POS,FOUND IN
Robbed with the threat of violence ,mugged,17,Mugged-threatened
Roman god ,cupid,12,Cupid (Eros is his Greek counterpart)
By word of mouth ,oral,1,Orally transmitted
U2 guitarist,edge,1,The Edge
Event at winter Olympics,ski jump,4,Ski jumping event
Golf peg ,tee,1,Tee marker
Fe ,iron,1,Iron plays an essential role in various biological processes within organisms
US inventor,edison,1,Thomas Edison
Gen,info,1,"Please provide more information or clarify the clue associated with ""Gen"" so I can assist you further"
Legal representative ,lawyer,7,Defense lawyer
