CLUE,ANS,POS,FOUND IN
Ideal ,optimal,4,Optimal choice
Cover for a gramophone record ,sleeve,1,Record sleeve
Appends ,adds,4,Logically adds on
Vertical parts of stairs ,risers,11,Step risers
Ovum ,egg,1,Egg cell
First Greek letter ,alpha,1,Alpha: the first letter in both modern and ancient Greek alphabets
(Of duck) moving bill in water while feeding ,dabbling,1,Dabbling for food
Channel north of Isle of Wight ,solent,1,Solent region
Of the brain ,cerebral,15,Cerebral cortex
Tempting ,enticing,16,An enticing invitation
"Diamonds, rubies, sapphires etc ",jewels,4,Valuable jewels
Prohibitions buy custom or religion ,taboos,3,Ritual taboos
Walk arrogantly ,swagger,3,Swaggering
American region of religious fundamentalism ,bible belt,1,"The Bible Belt: A colloquial term for the Southern United States, encompassing states such as Alabama, Mississippi, Tennessee, Kentucky, Arkansas, Oklahoma, Georgia, South Carolina, and Texas, where evangelical Protestantism is prevalent and deeply ingrained in culture."
Balkan country,macedonia,7,North Macedonia (formerly known as the Former Yugoslav Republic of Macedonia or FYROM until 2019)
Carry and throw into ecstasy. ,transport,1,Blissfully transporting
Pacific islands region ,oceania,2,"Micronesia: A subregion of Oceania occupying the western portion of the Pacific Ocean, including numerous small islands known for their cultural diversity and unique languages."
Very strong wind ,gale,1,"Gale-force: Referring to very powerful, destructive winds with speeds exceeding hurricane intensity thresholds."
Clarified butter used in Indian cooking ,ghee,1,"Ghee: Derived from clarified butter, this traditional Indian ingredient is widely used for its rich flavor and high smoke point"
Equipment ,kit,13,Equipment kit
Boy ,lad,3,Teenage lad
Gem weight unit,carat,1,Carat (as used in the measurement of gemstones' weight or mass)
