CLUE,ANS,POS
Grasslike marsh plant ,sedge,1
Woven or knitted cloth,fabric,2
Stops ,ceases,2
Nebraska city ,omaha,1
Group working together ,team,1
Steam bath ,sauna,1
Leaf of a conifer ,needle,1
Crusty end of a loaf ,heel,1
Coxswain ,helmsman,2
Unyielding,rigid,8
Short note ,memo,1
"Tedium, ennui ",boredom,1
Piece of writing ,essay,3
Permanent ,enduring,4
Let fall ,drop,2
Rare noble gas ,radon,3
Spout for discharging fluid ,nozzle,1
Wood ,timber,1
Plan,blueprint,1
Domestic animal ,cat,1
Entice ,tempt,11
