CLUE,ANS,POS,FOUND IN
Animal or vegetable pouch,sac,5,Organic fruit sachet
Belonging to them ,their,1,Their collective group
Dirge ,lament,7,Lamenting anthem
"Differ, dissent",disagree,3,Disagreement
Treat with disrespect ,insult,1,Insulted
Light-in-pumpkin festival ,halloween,3,Halloween party
Person who jeers speaker from the crowd ,heckler,15,Heckler/heckle caller
Irish police ,garda,1,Gardaí
Spud ,potato,1,Potato dish
Merited ,just,2,Justly earned
Transport - series ,cycle,11,Motorcycles
Chrysler Building city,new york,1,"The building's striking stainless-steel crown—adorned with eagles and exquisite ornamental details—makes an unforgettable impression against New York City's urban skyline, especially at night when its illuminated spire glows vibrantly."
Gift (to charity) ,donation,4,Charitable donation
"Examined, tried ",tested,19,Comprehensively tested
