CLUE,ANS,POS
Strange oceanic narcotic ,cocaine,4
Porch along the outside of a building ,veranda,2
Human whose body has been taken over by machines ,cyborg,1
Tasmanian capital,hobart,1
One of Lear's daughters ,cordelia,1
Legal proceeding brought by one party against another,action,3
"Overturn, disturb ",upset,2
Build ,erect,9
Counterfeit ,fake,1
Citrus fruit ,lemon,2
"Place where ancient Greeks consulted gods, as at Delphi ",oracle,2
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1
Regain consciousness ,come to,1
Front section of a plane,cockpit,1
Highest point (of orbit) ,apogee,11
Green citrus fruit ,lime,1
Concealed like bride's face? ,veiled,6
