CLUE,ANS,POS,FOUND IN
Deferred ,delayed,2,Delayed action
"Ciao, Pat, have some strange pudding ",tapioca,10,Weird tapioca pudding twist
"Maxim, self-evident truth ",axiom,1,Axiomatic
Map ,chart,5,Land chart
Relieving pain,analgesic,1,Analgesic medication (painkillers like ibuprofen or acetaminophen)
Wheat-like cereal ,rye,10,Rye flakes
Simple ,easy,3,Easygoing
Asking God to look favourably on ,blessing,20,Blessings request
Canvas pavilion,marquee,11,Exhibition marquee
Regal (anag.) ,lager,6,"Lager (a type of beer that doesn't fit contextually with regal, but is technically an anagram)"
