CLUE,ANS,POS
Hot dusty wind ,sirocco,1
Slaughterhouse ,abattoir,1
Not harmed ,unhurt,5
Elicit ,evoke,16
Fruit tree trained to grow against a wall ,espalier,1
Short-lived fad ,craze,16
"A fast warship, sounds leisurely ",cruiser,1
Copy ,imitate,2
Item of footwear ,shoe,4
Magnify,enlarge,1
Bird ,heron,6
Chess piece and one of the clergy ,bishop,1
A mixture of rain and snow ,sleet,1
Big and roomy ,spacious,1
Pig's noise,oink,1
"Fingers, toes and numbers ",digits,19
Ethical ,moral,1
Land of the tzars ,russia,1
Fraudulent medical practice ,quackery,1
American poet and mystery writer,edgar allan poe,7
Part of the eye ,retina,4
Deep red gem stone ,garnet,2
Antipodean country ,new zealand,2
