CLUE,ANS,POS
Country once known as Abyssinia,ethiopia,1
Fastened; joined ,attached,5
Busy; employed ,engaged,4
"Showy, lurid ",garish,3
Marine mammal with ivory tusks and a moustache ,walrus,16
Strong ,powerful,1
Big squash ,pumpkin,1
Poached item?,egg,1
See-through ,transparent,1
Hello and goodbye to the Italians ,ciao,1
Beer ,ale,3
Terpsichorean exercise,dancing,1
Pacific country ,tonga,12
(In boxing) blows to the chin,uppercuts,4
Ex-smokers? ,quitters,2
Yellow part of an egg ,yolk,1
Awful ,dreadful,4
Cholesterol-reducing drug ,statin,1
Gratify,please,3
"Quite sufficient, more than enough ",ample,2
Uncertainty ,doubt,1
"Hard, shiny coating as on teeth ",enamel,3
