CLUE,ANS,OUTPUT
Domineering ,bossy,"['Autocratic', 'Tyrannical', 'Imperious', 'Commandful', 'Dictatorial', 'Hierarchical', 'Authoritarian', 'Oligarchic', 'Dominating', 'Controlling', 'Supremacy', 'Authority figure', 'Masterful', 'Strong-willed', 'Intimidating', 'Assertive', 'Overbearing', 'Hierarchical system', 'Top-down approach', 'Dominant personality']"
Fresh and bright ,vivid,"['Lively', 'Energetic', 'Cheerful', 'Vigorous', 'Animated', 'Sparkly', 'Radiant', 'Vital', 'Vibrant', 'Wistful', 'Optimistic', 'Hopeful', 'Enthusiastic', 'Energetic', 'Lively spirit', 'Bright and early', 'Full of life', 'Full of energy', 'Boundless energy', 'Positive attitude']"
Set apart from others ,isolate,"['Distinctive', 'Unique', 'Notable', 'Individual', 'Distinctive', 'Distinguishing', 'Peculiar', 'Special', 'Different', 'Separate', 'Distinctive feature', 'Distinctive quality', 'Out of the ordinary', 'Individualistic', 'Individualistic qualities', 'Distinctive appearance', 'Setting oneself apart', 'Standing out from the crowd', 'One of a kind', 'Extraterrestrial (in a humorous or unusual way)']"
Relating to ESP etc ,psychic,"['Telepathy', 'Extrasensory perception', 'Clairvoyance', 'Psychometry', 'Precognition', 'Animal magnetism', 'Sixth sense', 'Intuition', 'Premonition', 'Mind reading', 'Foresight', 'Subliminal awareness', 'Telekinetic ability', 'Spiritual awareness', 'Mystical experience', 'Unconscious communication', 'Energy fields', 'Aura', 'Chakras', 'Quantum consciousness']"
Be ,exist,"['Able', 'Capable', 'Qualified', 'Skilled', 'Talented', 'Adept', 'Proficient', 'Skilledful', 'Dexterous', 'Gifted', 'Efficient', 'Experienced', 'Competent', 'Gifted', 'Masterful', 'Talented', 'Adept at something', 'Capable of doing something well', 'Skilled in a particular area', 'Efficient in completing tasks']"
. . . its foot ,claw,"['Canine', 'Feline', 'Porcine', 'Equine', 'Giraffe', 'Primate', 'Rodent', 'Bird', 'Amphibian', 'Reptile', 'Mammalian', 'Crustacean', 'Insect', 'Fish', 'Amphibian', 'Vertebrate', 'Invertebrate', 'Mammal', 'Bird or beast', 'Tetrapod']"
Variety show,revue,"['Talent show', 'Variety performance', 'Entertainment program', 'Spectacle', 'Pantomime', 'Musical extravaganza', 'Variety act', 'Entertainment gala', 'Open mic night', 'Talent competition', 'Variety hour', 'Show biz', 'Entertainment industry', 'Variety comedy', 'Variety show performer', 'Variety entertainment', 'Performing arts showcase', 'Cultural event', 'Artistic presentation', 'Variety program']"
Tristan and . . . . . . (Wager opera) ,isolde,[]
Unhealthy vapour,miasma,"['Smoke', 'Fog', 'Mist', 'Vapour', 'Aura', 'Breath', 'Effluvium', 'Fray', 'Dew', 'Exhalation', 'Atmosphere', 'Humid air', 'Air pollution', 'Carbon dioxide', 'Radioactive vapour', 'Poisonous fumes', 'Chemical mist', 'Water vapour', 'Emanation', 'Evaporation']"
Compound such as found in petroleum ,hydrocarbon,"['Asphalt', 'Bitumen', 'Tar', 'Pitch', 'Slag', 'Asphaltum', 'Coal tar', 'Marrow', 'Resin', 'Gum asphalt', 'Asphalt derivative', 'Pavement material', 'Waterproofing agent', 'Roofing material', 'Protective coating', 'Adhesive', 'Waterproof barrier', 'Decay retardant', 'Pavement sealant', 'Construction adhesive']"
Ships' moorings ,berths,"['Anchorage', 'Berth', 'Dock', 'Moor', 'Fastening', 'Fender', 'Chain', 'Line', 'Slip', 'Rode', 'Bulwark', 'Wharf', 'Jetty', 'Slipway', 'Safe harbor', 'Port', 'Harbor', 'Catamaran berth', 'Tugboat mooring', 'Shipyard']"
Soil ,earth,"['Sandy', 'loamy', 'silty', 'clayey', 'Humus', 'Volcanic', 'Martian', 'Alluvial', 'Podzolic', 'Saline', 'Sandy loam', 'Loamy sand', 'Clay loam', 'Silt clay', 'Peat soil', 'Podzol', 'Topsoil', 'Subsoil', 'Compost', 'Loam']"
One's best time ,heyday,"['Morning', 'Dawn', 'Early hours', 'First light', 'Break of day', 'Daylight hours', 'Sunrise', 'First thing in the morning', 'Initial hours of the day', 'Morning rush', 'Early start', 'Starting point', 'Crack of dawn', 'First light of day', 'Early morning hours', 'Pre-breakfast', 'Breakfast time', 'First thing in the morning (informal)', 'Daybreak', 'Golden hour']"
"Disable, lame ",maim,"['Crippled', 'Paralyzed', 'Limping', 'Inability', 'Hindrance', 'Restriction', 'Restriction of movement', 'Impairment', 'Distress', 'Weakness', 'Difficulty', 'Obstacles', 'Immobility', 'Lack of movement', 'Inability to perform', 'Disabling condition', 'Handicap', 'Restriction of physical abilities', 'Loss of function', 'Impaired performance']"
