CLUE,ANS,POS
Moroccan stew cooked in a pot with a conical lid ,tagine,1
Adversary ,opponent,1
"- Blyton, children's writer ",enid,1
"Brought up, nurtured ",reared,13
Formal set of clothes ,suit,1
"Surreptitious, furtive ",stealthy,5
"Plead, implore ",beg,1
Bursar ,treasurer,3
Hearth ,fireplace,1
Sermon or example ,lesson,9
"Awful, dreadful ",terrible,2
Backs of legs ,calves,11
One who sells betting advice ,tipster,12
Bring together ,unite,4
Tailless marsupial down under ,wombat,3
(In medicine) an alcoholic solution of a drug ,tincture,1
Town in Surrey ,woking,16
Miss,skip,10
Difficulty in reading and spelling ,dyslexia,1
Stronghold ,fortress,1
Movie ,film,1
