CLUE,ANS,POS,FOUND IN
Lie ,fib,1,Fibbing
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,1,Solar System's planets
Affirmative ,yes,16,"Yes, definitely"
Had as a purpose ,intended,2,Intended for
Moneylender who charges excessive interest ,usurer,3,High-interest usurer
Duo ,two,9,Together (as in twosome)
Acute shortage ,dearth,14,Resource dearth
Wimbledon game ,tennis,1,Tennis match
Fire-raising crime ,arson,1,Arsonist
Overwhelming fear ,panic,3,Panic-stricken
Carve a statue ,sculpt,1,Sculptor
Celebrity,big name,11,Big name in showbiz
Summit ,apex,3,Apex point
"Maxim, self-evident truth ",axiom,8,Fundamental axiom
Meet expectations ,satisfy,7,Satisfying criteria
Wheat-like cereal ,rye,16,Rye flakes
Specimen ,example,18,Archived example
Asking God to look favourably on ,blessing,6,Through blessings
Wetness ,moisture,6,Slippery due to moisture
Canvas pavilion,marquee,9,Scenic exhibition marquee
Spanish gypsy dance ,flamenco,15,Zapateado Flamenco
