CLUE,ANS,POS
Formal written work dealing with a particular subject ,treatise,3
Card game with four players ,bridge,2
Greek god of wine and ecstasy ,dionysus,1
Inequitable ,unjust,9
Concurred ,agreed,1
Absence of logic ,irrationality,1
Going too fast ,speeding,1
Fruit trees ,orchard,1
The state of being alone ,solitude,1
Boiling water vapour,steam,1
Playwright ,dramatist,1
Generally liked ,popular,3
Affable ,genial,4
Acceptance ,approval,3
Deferred ,delayed,2
Muslim law ,sharia,1
Sound reverberations ,echoes,1
Having no predetermined limit ,open-ended,6
Relieving pain,analgesic,1
Group of nerve cells from which fibres radiate ,ganglion,2
Branch of maths ,geometry,3
Simple ,easy,2
Type of music,jazz,2
Brother or sister ,sibling,1
"Alone, apart, detached ",isolated,1
Fleet of armed ships ,armada,1
"Intimidating, discouraging ",daunting,2
