CLUE,ANS,POS
Pungent red salad root ,radish,4
Triangle with two sides of equal length ,isosceles,1
Once more ,again,1
Single piece of sand etc,grain,1
Harmless untruths ,white lies,2
French cathedral city ,chartres,1
Vary,fluctuate,7
Diminutive animal doctor ,vet,1
Serviette ,napkin,1
Excessively instructive ,didactic,1
Well-known or famous person ,celebrity,1
Annuls an act ,repeals,1
Yellow fruit ,banana,1
Root vegetable ,parsnip,7
Large sailing ship ,galleon,4
Hangman's loop ,noose,1
Whimsical - amusing,droll,3
Of the moon ,lunar,1
Rotary energy converter,turbine,1
Continuous,unbroken,5
Watery part of milk ,whey,1
Wanderer ,nomad,5
French definite article ,les,3
Relating to the kidneys ,renal,2
Enfold ,wrap,3
Smooth little stone ,pebble,1
Slaughterhouse ,abattoir,1
Older or higher in standing ,senior,2
Very bright red ,scarlet,2
Motif of intertwined initials ,monogram,1
Raw ,uncooked,1
