CLUE,ANS,POS
Domineering ,bossy,3
Country once known as Abyssinia,ethiopia,1
Be ,exist,1
Variety show,revue,1
Fastened; joined ,attached,1
Busy; employed ,engaged,1
Soil ,earth,7
"Showy, lurid ",garish,1
Freshwater mammals ,otters,4
Strong ,powerful,2
Big squash ,pumpkin,1
Poached item?,egg,1
See-through ,transparent,1
Hello and goodbye to the Italians ,ciao,1
Beer ,ale,2
Prickly plant,thistle,1
Frightens ,scares,3
(In boxing) blows to the chin,uppercuts,6
Ex-smokers? ,quitters,4
Yellow part of an egg ,yolk,1
Awful ,dreadful,2
Cholesterol-reducing drug ,statin,10
"Quite sufficient, more than enough ",ample,2
Uncertainty ,doubt,2
"Hard, shiny coating as on teeth ",enamel,1
