CLUE,ANS,POS,FOUND IN
Hallucinatory state of wild excitement,delirium,3,"Delirium - A disturbance of consciousness characterized by a fluctuating level of arousal and attention, confusion, and perceptual disturbances such as hallucinations or illusions."
Limited ,finite,19,Infinite (opposite of limited)
Unit of length ,inch,6,"Inch (in) - One-twelfth of a foot, used for measuring small lengths such as clothing sizes and wood dimensions."
Of the same value ,equal,1,Equal - Having the same value or amount.
Book of the Bible (wrongly) attributed to Solomon ,song of songs,3,"Song of Songs (Song of Solomon) - A book in the Old Testament that is a poetic dialogue between two lovers; its authorship is uncertain, but it has been mistakenly associated with King Solomon over time."
Priest's assistant,server,15,Altar Server (typically assists during Mass or other liturgical services)
Zodiacal bull ,taurus,1,"Taurus - The astrological sign represented by a bull, often associated with Earth and stability."
Italian city,florence,1,"Florence - Known for its beautiful Renaissance art and architecture, including works by Michelangelo and Leonardo da Vinci."
House of concubines ,harem,2,Harem (An enclosure within a palace where the women of the ruler live)
Danger ,hazard,1,Hazardous
Bad luck,misadventure,8,"Misadventure - An accidental and undesirable event, typically resulting from risky behavior."
Dorset seaside resort ,swanage,2,Swanage Bay
Gobbledygook,gibberish,5,"Speak-o-matic (play on ""speak"" and gibberish)"
Weighing instrument ,scales,16,Antique Scales
Lookalike ,double,1,Doublet (a similar or identical counterpart)
Voice between contralto and soprano ,mezzo,1,Mezzo-Soprano
Engrave ,etch,3,Etching - The process of creating a design on a surface by using acid to remove layers of material.
In due course,later,3,Sooner or later
Underwear ,lingerie,19,"Lingerie (including various types of intimate and shapewear garments, sometimes considered underwear)"
Winding sheet ,shroud,1,Burial Shroud - A woven cloth used to cover and wrap a deceased body for burial or cremation.
Blackberry plant ,bramble,2,"Bramble (common name for various thorny plants, including blackberries)"
Liquorice-flavoured liqueur,sambuca,11,Sambuca Lucida Liqueur (Italian anise-infused cream liqueur enhanced by herbs and spices)
Lock of hair ,tress,4,Tresses
"... vera, a soothing plant ",aloe,1,Aloe Vera
Hairy,hirsute,11,Hirsute (meaning very hairy)
Against ,anti,16,Antithesis
Root used as a coffee substitute ,chicory,7,Chicory Root - A plant whose root is roasted and brewed like coffee or combined with regular coffee grounds for a caffeine-free alternative.
