CLUE,ANS,POS
"In music, below the correct pitch ",flat,1
Of towns and cities ,urban,1
Ancient vehicle ,chariot,2
Pack away ,stow,4
Golf ball support,tee,1
Journey by water or through space ,voyage,2
"Burning, corrosive ",caustic,3
Very hot and dry ,torrid,7
Ballroom dance,waltz,1
Apparatus for heating,radiator,6
Region of NE France bordering on English channel ,normandy,1
Christmas ,noel,2
"The ""single currency""",euro,1
Thieving intruder ,burglar,1
"Prediction, of weather perhaps ",forecast,1
Birdsong ,tweet,2
At less than normal speed ,slowly,1
Public speaker ,orator,1
