CLUE,ANS,POS
Edict ,decree,1
Sleeveless cloak ,cape,3
Emitting moisture in the form of vapour ,steaming,2
It attaches tissue to bone ,tendon,4
Turnaround,reversal,2
Holy ,divine,2
Hereditarily-ruled Channel Island ,sark,3
Betting ,wagering,2
Close by,adjacent,4
Line of stakes as a defence,palisade,6
"Adulterated, tainted ",impure,6
Motor vehicle for the seashore ,beach buggy,1
Paterfamilias ,patriarch,3
Keeping hon. title in retirement ,emeritus,4
Fleet commander,admiral,1
Proper; owed ,due,1
The official who ensures fair play ,referee,1
Tolerable ,so-so,11
Process of ending ,cessation,9
