CLUE,ANS,POS
Top US horse race ,kentucky derby,1
Bony framework ,skeleton,1
"'Dramatic, extreme (7)' ",drastic,5
Practical joke,prank,1
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,1
An undertaking with little chance of success ,long shot,1
Investigation of component parts ,analysis,1
Ooze slowly out ,seep,3
Windless ,calm,1
City at the confluence of the Blue and White Nile ,khartoum,1
Planet ,mars,2
Pope's diadem ,tiara,2
Slippery fish ,eel,1
Southeast Asian country ,thailand,2
"Lifted the lid, say",opened,5
Greek god of love ,eros,1
Northern Ireland city ,omagh,19
Toy bear ,teddy,1
Divided Cypriot city ,nicosia,1
Fireplace ,grate,18
Set of computer instructions ,program,1
Largest Canary island ,tenerife,4
Satan ,lucifer,1
Wild animals; a soccer team ,wolves,7
