CLUE,ANS,POS
Raise ,elevate,12
Is able to ,can,1
Describes poorly groomed hair ,shaggy,4
Firm ,stable,2
Green public spaces ,gardens,2
Discolorations or dirt marks ,stains,3
Greek god of the sea ,poseidon,1
A cloche (anag) - spiral cavity of the inner ear,cochlea,1
Circular ,round,1
"Requires, is in want of ",needs,1
Aperture ,window,6
A monarch's spouse ,consort,3
Surpass ,excel,4
Piece of reckless or mischievous conduct ,escapade,3
Unreal ,illusory,6
Fermented grape juice ,wine,1
Young woman entering society ,debutante,1
Spring back ,bounce,9
Small incisions; pinches,nicks,2
Agreement ,assent,18
Raised crease ,ridge,3
Hitchcock film ,the birds,6
Lends a hand ,assists,1
Foe,enemy,1
