CLUE,ANS,POS,FOUND IN
"Flee from restraint, allow to pursue like dog ",unleash,4,Unleashed potential
Knight's title,sir,2,"Sir Galahad - A reference to King Arthur's noble knight from ""The Holy Grail"" tales."
Arrive at ,reach,1,Reach the destination
Stems of asparagus as weapons ,spears,1,Aspergae-like spears
Continuous record of events in order of time ,chronicle,7,Progressive chronicle
Chest bone ,rib,2,Rib cage
Goddess of retribution ,nemesis,5,Nemesis (Greek goddess of divine retribution against hubris)
Physician (informal) ,medic,3,Medico
Short-long metrical foot ,iamb,3,Iambic (unstressed-stressed)
Area with frozen subsoil ,tundra,2,Frozen tundra
Candle fibre ,wick,10,Cotton string (recyclable cotton from old candles or wicks)
Scumbag ,rat,22,"Wordsmith's professional odyssey includes a postdoctoral fellowship at MIT's Media Lab, where she continued to deepen her expertise in cognitive processes associated with language comprehension and problem-solving through collaborative research projects that garnered significant academic acclaim"
Wrap; pupa's protection ,cocoon,2,"Cocoon - similar to a chrysalis, used for insects like silkworms undergoing metamorphosis."
