CLUE,ANS,POS
Wheedle - coax,cajole,2
Obligation ,duty,2
Standard score for golfers ,par,2
Improved ,enhanced,1
Cheap; sleazy ,tawdry,17
Genuine ,sincere,8
Abusive harangue ,diatribe,2
Unit of food energy ,calorie,1
Female classical dancer,ballerina,1
Snooker stick ,cue,1
Dagger,stiletto,3
Porch along the outside of a building ,veranda,12
Weather ,climate,1
Specialised language,jargon,1
An aromatic herb ,marjoram,16
Massive ,huge,3
Skating venue ,rink,1
Capital city of Scotland ,edinburgh,1
Language of much of the New World ,spanish,1
Promise or pawn ,pledge,3
Adhesive ,glue,1
Orderly ,methodical,3
Any plane figure with straight sides ,polygon,1
CS Lewis' fictional realm,narnia,1
Church's policy ,doctrine,1
Assessment ,appraisal,2
Exhausted,tired,2
White coating caused by damp ,mildew,1
Herb ,thyme,2
Bird used in falconry ,goshawk,2
Small people ,children,1
Regular traveller to work ,commuter,1
