CLUE,ANS,POS,FOUND IN
Small silky-haired spaniel ,maltese,5,Maltipom (crossbreed between a Maltese and Pomeranian)
4840 square yards ,acre,1,"However, one possible answer could be ""acre,"" which in fact equals approximately 4840 square yards (a more accurate value is around 4840 square yards)."
Fermenting grape juice ,must,1,"Must – The freshly pressed grape juice containing skins, seeds, and stems before fermentation starts."
Glance over ,scan,3,Scanning
Use too much of ,overdo,9,Overdose (on an activity or thing)
Greek teller of animal tales with a moral ,aesop,1,Aesop's Fables
Subdue by greater strength or numbers ,overpower,7,Overpowered
Mount ,climb,6,"Ascent - A walk upward on sloping land, typically towards a summit; also refers to climbing mountains."
Peter Pan author ,barrie,1,"Barrie, the Scottish writer who created Peter Pan, a character that first appeared in the early 20th century play ""Peter Pan; or, The Boy Who Wouldn't Grow Up"" and later in novels like ""Peter and Wendy."""
Hang down or be connected to something ,depend,7,Dependent (as in hanging on)
"Tube for air, cables, etc ",duct,3,"Duct - An enclosed space for conveyance of air/cables; often used in heating, ventilation, or electrical systems."
