CLUE,ANS,POS
Grassy plains of Argentine ,pampas,1
Deep gorge or ravine ,canyon,1
Male relatives ,uncles,6
Noise of an explosion ,bang,1
Tested or scrutinised ,examined,2
Wintry missile ,snowball,1
Pampas cowboy ,gaucho,1
Loves (anag.) ,solve,2
Small biting fly,midge,2
"Hurting, painful ",sore,1
Agile ,nimble,1
Lusterless or uninteresting ,dull,1
Altruistic,selfless,3
Driving force ,impetus,13
A fight or contest ,combat,8
"Desire or liking, for power or food ",appetite,1
"Songwriting partnership, Rodgers and -- ",hart,2
Fearful expectation ,dread,7
To hand ,available,3
