CLUE,ANS,POS
Makes comprehensible ,explains,2
Lose strength,weaken,1
Favouritism ,bias,1
Baby's plaything,rattle,8
Foreign (from outer space?),alien,1
Garden dwarf ,gnome,4
"Bold, audacious ",daring,2
Flash in the sky ,lightning,1
Orchestral hardware ,instruments,1
Tidy ,neat,1
Luscious ,delectable,4
Profound ,deep,1
Resembling soil,earthy,2
Refusal to accept an unpalatable truth ,denial,1
Altered ,adapted,3
Entrap ,snare,1
Done in an obvious way ,overt,4
Perfect for the purpose ,ideal,2
Christian festival period ,eastertide,10
Comfy seat ,armchair,3
New York City borough,brooklyn,2
