CLUE,ANS,POS
Very early calculator ,abacus,1
Nobleman ,marquis,5
Present ,gift,1
The original garden? ,eden,1
Indicate assent; make slip ,nod,3
Just ,only,2
Epiphyte absorbing nutrients from the atmosphere ,air plant,12
Fold covering around something ,wrap,17
Started again after a break,resumed,1
Truism - proverb,axiom,2
Contact device,pager,5
"Useless, producing no results ",futile,5
Require ,need,6
Stayed clear of,avoided,1
Measure applied to gold or gems ,carat,1
Pretentious; changed ,affected,14
Seeress; Mrs. Fawlty ,sibyl,3
The onset of darkness ,nightfall,6
Tenth month of Muslim year ,shawwal,8
Period or stage in a process ,phase,1
The maple leaf is on its flag ,canada,1
Areas,regions,1
"Seasonal wind in southern Asia, brings heavy rains ",monsoon,1
Put off ,delay,2
