CLUE,ANS,POS
Nature abhors one ,vacuum,1
"Keepsake, souvenir ",memento,2
Power to withstand hardship ,endurance,2
Arm joint,elbow,1
Naked ,nude,4
Highway ,road,2
Occasion for excessive eating or drinking,binge,10
Imperial weight ,ounce,4
Thick liquid for skin ,lotion,2
Fungi ,mushrooms,1
Grind (teeth),gnash,1
Monetary unit ,dollar,1
Peculiarity of phrase in a language ,idiom,1
Child's toy on a string ,yo-yo,3
Stand firm against ,resist,1
Shielded ,sheltered,7
Hole (for shoelace) ,eyelet,1
Eightfold ,octuple,2
Ladies' hosiery,tights,3
Hotchpotch ,mishmash,2
Former ruler of Iran,shah,1
Mucus - stolidity ,phlegm,1
Fight ,battle,1
Made ready (to fire) ,primed,3
Broad ,wide,1
Strain ,tension,2
Chain of rocks underwater ,reef,1
Improve equipment or promote ,upgrade,1
