CLUE,ANS,POS,FOUND IN
Potholer -- I'll goose-step (anag) ,speleologist,15,Speleologist (cave expert)
"Rue, repent ",regret,2,Regretful soul
Astrological band of the sky with 12 signs ,zodiac,1,Zodiac Circle
Route ,path,1,Pathway
Rich fabric ,velvet,1,Luxurious velvet
Scope - send money ,remit,2,Remittance
Sicilian volcano ,etna,1,"Mount Etna - Europe's most active volcano, located on the east coast of Sicily."
Imaginary white horse with long horn ,unicorn,4,Unicorn-like equine
Massage ,knead,8,Gentle kneading
Repair ,mend,2,Mending torn fabric
Have ,own,2,Ownership
Artificial language ,esperanto,1,"They are created by individuals or groups with specific goals in mind such as facilitating international communication (e.g., Esperanto), creating a linguistic art form (e.g., Klingon in Star Trek), or for philosophical experimentation (e.g., Lojban)."
A tooth on a wheel ,cog,1,Cog Tooth: Referring to the individual teeth that make up a cogwheel or gear in a mechanical system.
Lesson offered by story ,moral,5,Moral lesson
Remember ,recall,3,Mental recall
Hand implements ,tools,2,Handsome tools
