CLUE,ANS,POS
Kingdom ,realm,3
Tolerate,bear,4
Break loose - flight,escape,5
Funfair ,carnival,1
Treeless Arctic region ,tundra,1
Sea-creature resembling tortoise ,turtle,1
Someone living off plunder,freebooter,10
Equipped with weapons ,armed,1
Of the Middle Ages ,medieval,1
Capable to be read ,legible,1
Carry ,bear,1
Tap (US) ,faucet,1
Customs and conventions ,mores,5
Temporary period of quiet ,lull,5
Rosemary perhaps ,herb,1
Indian city ,delhi,2
"Strength, vitality ",energy,1
Seafarer ,mariner,2
Less wet,drier,1
Mad dog disease ,rabies,1
Liable to sulking,moody,1
Evergreen shrub ,oleander,13
Crackpot ,oddball,13
