CLUE,ANS,POS,FOUND IN
"Abode, home ",residence,2,Residence - A place where one lives; dwelling or home.
At the back of a ship,aft,3,Aft deck
Distinctive clothing for members ,uniforms,1,"Uniforms worn by specific professions or organizations, such as military uniforms, police uniforms, or school uniforms."
The home of sherry ,jerez,1,Jerez de la Frontera
Course to be taken by an aircraft ,vector,20,Aerial vector
Testament or determination ,will,1,Willpower
Deuce ,two,1,Twos game in tennis or bridge.
Thatcher's PM decade ,eighties,1,Eighties (the decade from 1980-1989)
Mount ,climb,3,"Ascent (n.) – To mount or climb upward; also refers to a journey upwards, such as on a mountain"
"Declare confidently, promise ",assure,4,Positively assure
Strokes or fondles ,caresses,1,Caresses (fondling) - an intimate act of stroking gently
Hang down or be connected to something ,depend,14,Depend on
