CLUE,ANS,POS,FOUND IN
Food grain ,cereal,18,Grain crops (broad term encompassing all edible seeds from grasses and cereal plants)
Means of help in project ,resource,6,Resources
(Of show) performed by a single person ,one-man,5,One-man show
Cavity in head ,sinus,9,Sinus perforation
Promise or pawn ,pledge,1,Pledged
Adhesive ,glue,2,Gluey
Ha-ha or peculiar? ,funny,12,"Strange, yet funny expression"
Church's policy ,doctrine,1,Sacred doctrine
Exhausted,tired,2,Tired out
Disease of pigs ,swine fever,1,African swine fever
Small people ,children,10,Infantile height (often used respectfully to describe small adults or children)
Furrow ,groove,10,Grooves formed in the ground by a plow
Regular traveller to work ,commuter,1,Daily commuter
Reuse (old ideas) with little improvement ,rehash,18,Rehashed theme
