CLUE,ANS,POS,FOUND IN
Temporary suspension of business ,recess,13,Transitory recession (in the context of economic trends)
"Depend, bank",rely,17,"Budget-dependent (economic term for relying on budget allocations, potentially related to a workplace's financial operations if one works at a bank)"
Act -- rotate ,turn,3,"For example: ""The company had to act and rotate its business model to survive the economic downturn."""
A calling as to priesthood ,vocation,1,Divine vocation
Great happiness and exhilaration ,euphoria,18,Waves of euphoria
Soapy froth ,lather,1,Bubbly lather
Plummet ,fall,3,Fall suddenly
Coax (into) ,cajole,2,Cajole subtly
Shoot from concealment ,snipe,14,Stealthy sniper
In a chair ,seated,1,Seated individual
Flat and smooth ,even,3,Even-surfaced
Fairly large,ample,3,Ample magnitude
Don't let go - just a mo' ,hang on,8,Hang onto longer
Distinctive sign,trademark,6,Personal trademark
Early bedtime enforced by military ,curfew,4,Nightly curfew
Extreme deviation from the mean -- our tile (anag) ,outlier,6,Extreme outlier
Hearth goddess; a match ,vesta,1,"Vesta: Roman deity of the hearth, home, and family - perfect symbolic representation for ""Hearth goddess"""
Body that revolves around or serves another ,satellite,8,Satellite facility
