CLUE,ANS,POS,FOUND IN
"Sphere, globe ",orb,13,Orb-like structure (within a context such as an orbital path or solar system elements)
Pay attention to ,heed,8,Heed to details
Branch of technology including aviation ,aerospace,2,Aerospace Engineering
Church robe ,vestment,4,Ritual vestment (a term for any formal clothing used during religious ceremonies)
"Foretell, be a sign of ",augur,5,Augury
Assisted ,helped,1,Helped by hand
Gawp ,stare,1,Stare wide-eyed
Skin complaint ,eczema,2,"Eczema: A chronic skin condition that causes dry, itchy patches on the skin's surface."
"Of a period of government, such as in Britain 1811-1820",regency,1,"Regency Era: This term is derived from the regency council that governed Britain during King George III's illness between 1811 and 1820 when his son, the future King George IV, served as Prince Regent."
Unmarriied state for religious reasons ,celibacy,16,Unmarried by divine decree (if one adheres to specific beliefs regarding celibacy)
Break into parts ,split,3,Segmentation: Splitting something larger into smaller parts based on specific criteria or characteristics.
Metallic sound ,clang,11,Clangor
Line of rotation ,axis,2,Definition: A line of rotation is a straight line that passes through a central point (the axis) and divides the plane into two distinct halves
Container for beer etc ,barrel,6,Ale barrel
Chemical indicator ,litmus,12,Litmus test (specific type of indicator)
