CLUE,ANS,POS
Facet ,aspect,1
Leave out ,omit,1
Fortified wine ,port,1
Turkish commander ,agha,2
Baltic state ,estonia,1
Flattish round hat ,beret,4
Loose rocks at the base of a cliff ,scree,1
Mime on tap in children's show ,pantomime,2
Tension ,stress,1
Raised strip ,ridge,15
Porch along the outside of a building ,veranda,3
Human whose body has been taken over by machines ,cyborg,1
One of Lear's daughters ,cordelia,1
"Overturn, disturb ",upset,2
Discharge,outflow,8
Audacious robbery,heist,1
Citrus fruit ,lemon,2
Sideways somersault,cartwheel,1
Rapid alternation of notes ,trill,2
"Place where ancient Greeks consulted gods, as at Delphi ",oracle,1
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1
Front section of a plane,cockpit,4
Highest point (of orbit) ,apogee,1
Green citrus fruit ,lime,2
Concealed like bride's face? ,veiled,1
Half-melted snow ,slush,1
