CLUE,ANS,POS,FOUND IN
Confess and permit entrance ,admit,1,Admit guilt
Sudden attack ,assault,1,Unexpected assault
Seaweed ,kelp,3,Kelp forest
Annoy - syringe ,needle,1,Needle-stick
"Saccharin, for example",sweetener,1,Artificial sweetener
Order to be off the streets by a certain hour ,curfew,9,Curfew enforcement
Ornamental candle holder ,sconce,8,Sconce lantern
"Prefix meaning life, of living things ",bio,1,Bio-
Compartment for baking ,oven,1,Ovenproof
Paradise ,eden,1,Edenic
Self-evident truth ,axiom,15,Self-evident axiom
Hollow (in a wall) ,recess,7,Pocket-like recess
One hooked on something ,addict,1,Addicted
Fin on the back of a fish ,dorsal,2,Dorsal fin
Great fear,terror,11,Distressed by terror
Suntanning ,bronzing,3,Skin bronzing
It's linked to the Mediterranean by the Suez Canal ,red sea,14,Red Sea neighbor
Stadium,arena,3,Arenascope
Making an effort ,trying,3,Trying hard
Adult swine ,hog,6,"Hogsty (adjective, relating to hogs in a typical environment)"
"'Sadness, grief (6)' ",sorrow,1,Sorrowful
Latent ability,potential,5,Untapped potential
Furtiveness ,stealth,1,Stealthy
Having put down roots,settled,2,Settled in
Secured - buckled ,fastened,1,Fastened tightly
New Zealand bird ,kiwi,1,"Kiwi (the national symbol, although not a bird but rather a flightless nocturnal ground-dweller)"
Church bench ,pew,1,Pews
Strong cord ,rope,1,Robust rope
