CLUE,ANS,POS
Wheedle - coax,cajole,2
Helixes ,spirals,1
Obligation ,duty,2
"Comfort, rest ",ease,3
Delight; magical object ,charm,17
Books of maps ,atlases,1
Standard score for golfers ,par,1
Improved ,enhanced,1
Extremely earnest ,intense,14
Temporary or supplementary fortifications ,redoubts,13
Genuine ,sincere,3
Unit of food energy ,calorie,1
Holidays on water ,cruises,1
Female classical dancer,ballerina,1
Porch along the outside of a building ,veranda,2
An aromatic herb ,marjoram,14
Massive ,huge,6
Skating venue ,rink,1
Letter,epistle,3
Happen again ,recur,1
First performance ,premiere,2
Capital city of Scotland ,edinburgh,1
