CLUE,ANS,POS
Blemish ,scar,6
Feeling loss ,mourning,6
Oceanic gull ,kittiwake,16
"Memento, keepsake ",souvenir,8
Celtic language,irish,3
Plug for a cask's vent hole ,spigot,3
Not awake ,asleep,1
Butterfly/moth larva ,caterpillar,1
Head of corn ,ear,2
"Warranty, pledge ",guarantee,2
Latin American ballroom dance ,paso doble,14
African language ,zulu,2
Reptile with shell,tortoise,2
Burial ground ,cemetery,1
Spud ,potato,1
Made better in quality ,improved,1
Robin Hood's forest ,sherwood,1
