CLUE,ANS,POS
Weighing instrument ,scales,5
Pronged implement ,fork,1
Dog's lead ,leash,2
Leaf vegetable,spinach,2
Large cat ,lion,1
Engrave ,etch,3
Supporter of hereditary rule ,monarchist,1
High mountain pass ,col,4
Military colour ,khaki,4
Underwear ,lingerie,11
Disgusting ,repulsive,9
Jump suddenly ,leap,5
Emitted long loud cries ,howled,3
Winding sheet ,shroud,1
Devout,pious,1
Blackberry plant ,bramble,3
Liquorice-flavoured liqueur,sambuca,1
Lock of hair ,tress,2
Breaks with the teeth ,bites,10
Bear in story book ,winnie-the-pooh,1
Bird of prey ,falcon,3
"... vera, a soothing plant ",aloe,1
Hairy,hirsute,6
Root used as a coffee substitute ,chicory,1
Bribe paid by seller to purchasing agent ,kickback,1
