CLUE,ANS,POS
Raise ,elevate,2
Actual; coin ,real,1
Describes poorly groomed hair ,shaggy,2
Firm ,stable,9
Green public spaces ,gardens,2
Discolorations or dirt marks ,stains,1
TV motoring programme ,top gear,1
A cloche (anag) - spiral cavity of the inner ear,cochlea,1
Concerning home affairs ,domestic,1
"Requires, is in want of ",needs,1
Snatch,grab,4
Surpass ,excel,5
Unreal ,illusory,14
Fermented grape juice ,wine,1
Young woman entering society ,debutante,1
Spring back ,bounce,2
Birds of prey ,eagles,2
Raised crease ,ridge,5
Foe,enemy,1
