CLUE,ANS,POS
Soft French cheese ,brie,1
Claw ,talon,4
Bite and grind food in the mouth,chew,1
Spicy pepper sauce ,tabasco,1
Heart rate ,pulse,1
"Start, launch ",initiate,1
Goodbye ,farewell,1
Sailing boat ,yacht,1
Not particularly surprising,unremarkable,11
Grant to help defray costs ,subsidy,1
Indian melody ,raga,1
Sticky substance ,goo,16
Contract of insurance ,policy,1
(Account) sum received ,credit,5
Mentally overexerted ,stressed,6
Country's financial state ,economy,3
Speak to the residence ,address,1
Rodents ,squirrels,6
Classical dance ,ballet,1
