CLUE,ANS,POS
Locomotive ,engine,1
Mythical story ,legend,4
American (colloq.) ,yank,1
"Tremendous, gigantic ",enormous,5
Branch of linguistics concerned with meanings ,semantics,1
Cause of disgust ,abomination,1
Synthetic fabric ,nylon,2
Former name of Istanbul ,constantinople,2
Protection from the rain ,umbrella,1
Cap ,lid,7
Absolutely sure ,certain,2
Male shop worker ,salesman,1
"Annoyed, bored ",fed up,9
Wish ,hope,7
Acquire ,obtain,1
Street that was once stables ,mews,3
Stretch of time ,period,6
Wee ,tiny,1
Feeling guilty ,ashamed,9
"Caribbean country, capital Port-au-Prince ",haiti,1
