CLUE,ANS,POS,FOUND IN
Small flat sweet cake ,biscuit,3,Biscuits
Edible bulb ,onion,2,Onion layer
Baldness,alopecia,10,"Alopecia goer (someone who experiences alopecia, including baldness)"
Eastern ,oriental,2,Orientally inspired
Die away ,dwindle,4,Dwindle steadily
Soup spoon ,ladle,1,Liquid ladle
Use a razor ,shave,1,Shave head
Charity garden party ,fete,12,Fundraising fete
Vote in ,elect,2,Participate in election
Broken pieces ,fragments,1,Shattered fragments
Slight advantage,edge,1,Marginal edge
Somewhat rough (sea),choppy,20,Choppy seascape
Respectful and considerate ,polite,2,Politeness
