CLUE,ANS,POS
Body of land surrounded by water ,island,1
Windpipe ,trachea,1
Tears into strips ,shreds,1
Sad ,morose,9
Banana-like fruit ,plantain,1
Reveal ,disclose,2
Won victory over ,defeated,8
Distance between rails ,gauge,1
Tributary ,feeder,9
Pass through a filter ,strain,2
Locate or identify with precision ,pinpoint,2
"Of software, containing errors ",buggy,1
Nervous ,on edge,13
Stand against ,defy,4
Female fox,vixen,1
hinting at something indecent ,suggestive,1
Doddering ,decrepit,11
