CLUE,ANS,POS,FOUND IN
Russian dictator ,stalin,2,Joseph Stalin
"Apply, employ ",use,1,"Utilize: To make practical or effective use of a person, method, or resource."
Flabbergast ,astound,1,Astounded
Car (US) ,auto,1,Automobile
Lie on surface of water,float,1,Floating face-down
Facts ,data,5,"Through an analysis of cross-country data spanning from 1980 to 2020, we investigate how these factors have contributed to disparities in wealth distribution across nations."
Alter ,amend,7,Amended
Applaud ,cheer,14,Round of cheers
Two-hump camel ,bactrian,6,Bactrian nomad: Refers to the ancient traders who historically relied on these animals for transportation and survival.
Male fertilising organ of flowering plants ,stamen,3,"Stamen (collectively, male reproductive organs in flowers)"
Fasten; level game ,tie,14,Tied contestants (in the context of a tie-breaker)
Tail vertebrae ,coccyx,14,Coccyx (if referencing a human or similar species with a vestigial tailbone)
Offend(ed),hurt,11,Hurt feelings
Reception room ,salon,10,Salon (for formal events)
Simple arithmetic ,addition,1,Addition (+)
Accessible to all ,public,6,Publicly accessible
Game in which the answer is acted out ,charade,2,Charades
