CLUE,ANS,POS
Citizen of a former Soviet republic,kazakh,4
Pisa has a leaning one ,tower,1
Wood-wind instrument ,oboe,3
Group of musicians ,orchestra,3
Early nineteenth century anti-machinery demonstrator ,luddite,1
"Incompetent, clumsy",inept,3
Game played with a netted stick,lacrosse,1
Accumulate into total ,aggregate,1
Inflammatory skin condition ,eczema,1
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
(Food) consumer ,eater,1
Horizontal beam over a doorway ,lintel,1
