CLUE,ANS,POS,FOUND IN
Caviar fish ,sturgeon,1,Sturgeon - the primary species used for caviar production
Large and scholarly book ,tome,1,Voluminous tome
Small outpost of families ,settlement,7,Isolated agrarian settlement
German cherry brandy ,kirsch,1,Kirschwasser
Cricket team? ,eleven,1,"Bat-and-ball game: a sport played between two teams, each comprising eleven players on the field at one time."
Card game ,canasta,9,Melding: A term used primarily in some card games like Canasta or Gin Rummy where players group cards together for points or bonuses.
"Eg, seaweed ",alga,1,"Marine plant life: Seaweeds are a type of marine algae that grow in the ocean, providing an ecological role as primary producers and habitats for various marine organisms"
Sole ,only,5,Only one
"US state, capital Columbus ",ohio,1,Ohio: Columbus
Sorrow ,grief,2,Grief-stricken
At some time afterwards ,later,1,Later on
It's used by a conductor and a policeman ,baton,1,"Baton (conductor uses it for cueing musicians, but in slang, ""policeman"" can refer to someone with authority or control.)"
Skinflint ,miser,1,Miserly spender
Dassie ,hyrax,1,"Hyrax - a small, herbivorous mammal native to Africa with round ears resembling those of rabbits but belonging to an entirely different family."
Big brass instrument ,tuba,6,Wagner tuba
'Don Juan' poet ,byron,1,Lord Byron
"Yields to pressure, capitulates ",succumbs,9,Succumbs under pressure
Academic essay,thesis,7,"Historical perspectives on linguistic comprehension theories (e.g., Chomsky's Universal Grammar, Sapir-Whorf hypothesis)"
Rules observed in polite society,etiquette,2,Etiquette: a set of rules or customs that govern social interactions
Happiness ,delight,12,Delighted
