CLUE,ANS,POS,FOUND IN
Potholer -- I'll goose-step (anag) ,speleologist,6,Speleologist - An expert in the scientific study of caves and related phenomena.
Horned beast,rhino,3,Rhinoceros
"Rue, repent ",regret,1,Regret - A feeling of sadness or disappointment over something you've done wrong.
Route ,path,16,Pathway
Scope - send money ,remit,1,Remittance
Imaginary white horse with long horn ,unicorn,2,Unicorn (often depicted as a white horse)
Drug reducing cholesterol,statin,1,Statins
Repair ,mend,1,Mending
Feline shriek ,caterwaul,10,Caterwaul (used to describe the sound two cats make)
A tooth on a wheel ,cog,1,Cogwheel
Locomotive ,engine,2,Engineer
American (colloq.) ,yank,1,Yankee
Performance by one person ,solo,1,Solo performance
"Escargots, to the French ",snails,2,Gastropoda - (noun) class of mollusks which includes snails and slugs; often associated with escargots
(Of a face) yellowish ,sallow,1,"Sallow - pale, sickly, or wan; particularly so as if from fever or illness"
Founder of Methodism ,wesley,1,John Wesley
Absolutely sure ,certain,1,Certainly
Spin-stabilised device ,gyro,1,Gyroscope
Zodiac sign - tumour ,cancer,1,"Cancer (The zodiac sign associated with cancer, but not directly related to tumors)"
