CLUE,ANS,POS,FOUND IN
"Admittance, entree ",access,15,Course access (referring to entering or participating in a specific meal sequence)
Alter ,change,3,Changed
Equipment ,kit,12,Utensils (for specific contexts like kitchen equipment)
Split ,separate,3,Separated
Moral character,ethos,11,"Ethos: The characteristic spirit, especially as expressed in an organization, culture, or individual's actions and values."
One shoots from a concealed place ,sniper,5,Secret sniper
Large airship ,zeppelin,2,Voluminous zeppelin
Nationality of a citizen of Helsinki ,finn,1,Finnish
Legally responsible ,liable,2,"Liable: In a legal sense, obligated to fulfill duties or answer for damages caused."
"Peers, matches ",equals,1,Equals or equal partners in a group
Fly larva ,maggot,10,Maggot-like creature
Petty quarrel ,spat,8,Unimportant spat
Consent ,agree,1,Agreement
Important person (slang) ,bigwig,1,Bigwig: An influential or prominent individual in a particular field or organization
Desert illusion ,mirage,7,Mirage in a desert setting
Mechanical man,android,20,Fictional android (in reference to fictitious characters like Data from Star Trek).
